loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,isDefault
668892,364268,5400,3,14.33,185.43,C,C2,其他,普通企业,农、林、牧、渔业,7 years,0,0,0,1,2,2013-08-01,7,431.0,20,24.29,0.0,720.0,724.0,0.0,0,0,0.0,11047.0,70.4,1,Sep-2004,2348.0,1.0,3.0,0.0,10.0,18.0,7.0,0.0,0
679960,364296,1500,3,9.93,48.36,B,B2,职员,政府机构,金融业,2 years,1,1,1,1,3,2017-09-01,0,35.0,14,28.43,0.0,735.0,739.0,0.0,0,0,0.0,8138.0,90.4,0,Aug-2008,0.0,1.0,1.0,0.0,10.0,2.0,1.0,0.0,1
603258,364428,1200,3,12.29,40.03,C,C1,工人,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,0,1,5,2015-08-01,5,276.0,20,18.19,0.0,765.0,769.0,0.0,0,0,0.0,9287.0,42.0,1,Jul-1985,6.0,1.0,6.0,0.0,13.0,18.0,5.0,0.0,1
520011,364532,3600,3,16.78,127.96,C,C5,职员,普通企业,制造业,10+ years,0,2,0,0,0,2013-07-01,7,235.0,8,13.63,1.0,720.0,724.0,0.0,0,0,0.0,18005.0,92.8,1,May-2000,38156.0,1.0,2.0,0.0,8.0,12.0,9.0,0.0,0
494867,364596,35000,5,19.19,911.59,E,E3,工人,幼教与中小学校,金融业,10+ years,1,0,1,0,0,2015-10-01,2,559.0,17,10.09,0.0,790.0,794.0,0.0,2,152,43.08370795105725,2191.0,18.6,0,Jun-1994,5.0,1.0,1.0,0.0,16.0,9.0,1.0,0.0,0
517105,364653,14400,5,18.84,372.28,E,E2,工程师,普通企业,公共服务、社会组织,5 years,0,0,0,0,0,2015-05-01,0,500.0,27,37.27,0.0,720.0,724.0,1.0,0,0,0.0,7531.0,31.0,0,Oct-2002,0.0,1.0,4.0,0.0,23.0,8.0,1.0,0.0,1
64218,364665,18850,5,22.39,524.81,E,E1,工人,政府机构,公共服务、社会组织,2 years,1,0,1,0,0,2016-07-01,4,171.0,8,5.44,0.0,730.0,734.0,0.0,0,0,0.0,3510.0,40.3,1,Jun-2006,2.0,1.0,4.0,0.0,1.0,7.0,3.0,0.0,1
541450,365299,7500,3,15.88,263.24,C,C4,工程师,普通企业,文化和体育业,< 1 year,1,0,0,1,0,2013-07-01,0,54.0,28,23.88,0.0,720.0,724.0,0.0,0,0,0.0,8873.0,73.9,1,May-2006,0.0,1.0,5.0,0.0,3.0,13.0,6.0,0.0,0
305646,365446,17000,5,14.99,404.34,C,C5,其他,幼教与中小学校,房地产业,10+ years,0,1,1,0,0,2014-11-01,4,125.0,9,25.22,0.0,720.0,724.0,0.0,0,0,0.0,36087.0,99.1,0,May-1994,4.0,1.0,3.0,0.0,7.0,9.0,5.0,0.0,0
32642,365580,12000,3,5.32,361.38,A,A1,工程师,上市企业,国际组织,5 years,0,2,1,0,0,2015-10-01,0,143.0,8,4.62,0.0,800.0,804.0,0.0,3,318,100.39748329636187,14365.0,21.2,0,Apr-1984,0.0,1.0,3.0,0.0,6.0,9.0,8.0,0.0,0
516496,365647,40000,3,15.05,1387.6,C,C4,工程师,幼教与中小学校,采矿业,10+ years,0,0,2,1,0,2018-02-01,0,170.0,23,26.25,0.0,660.0,664.0,0.0,0,0,0.0,30982.0,56.6,0,Feb-1999,0.0,1.0,8.0,0.0,6.0,10.0,7.0,0.0,1
27203,365653,30000,5,15.1,715.28,C,C2,其他,普通企业,采矿业,10+ years,0,1,2,0,0,2013-09-01,4,230.0,2,13.2,0.0,775.0,779.0,0.0,0,0,0.0,47215.0,62.9,0,Oct-1981,18725.0,1.0,6.0,0.0,4.0,20.0,9.0,0.0,0
233632,365718,8000,3,5.31,240.89,A,A1,公务员,政府机构,交通运输、仓储和邮政业,10+ years,0,0,0,1,2,2018-03-01,3,109.0,21,5.51,0.0,830.0,834.0,0.0,0,0,0.0,6768.0,4.3,0,Aug-1992,3.0,1.0,6.0,0.0,5.0,29.0,16.0,0.0,0
770982,366280,16700,3,15.61,583.92,D,D1,其他,政府机构,住宿和餐饮业,7 years,1,1,0,1,5,2015-07-01,0,32.0,21,23.44,0.0,730.0,734.0,0.0,0,0,0.0,22164.0,69.9,0,May-1990,0.0,1.0,9.0,0.0,1.0,23.0,8.0,0.0,0
658081,366459,10000,3,17.27,357.88,C,C5,工人,政府机构,建筑业,1 year,1,0,2,0,0,2013-03-01,10,244.0,14,5.59,2.0,720.0,724.0,0.0,0,0,0.0,7210.0,48.7,0,Feb-1995,11.0,1.0,2.0,0.0,9.0,6.0,3.0,0.0,0
239505,366551,12200,5,13.99,283.81,C,C3,职员,幼教与中小学校,信息传输、软件和信息技术服务业,4 years,2,2,2,2,0,2016-07-01,4,186.0,9,9.73,0.0,720.0,724.0,0.0,0,0,0.0,27023.0,84.4,0,Jul-2002,4.0,1.0,3.0,0.0,2.0,10.0,6.0,0.0,0
650081,366672,8275,3,16.99,294.99,D,D3,其他,普通企业,交通运输、仓储和邮政业,< 1 year,1,0,0,2,1,2015-12-01,0,166.0,8,33.13,0.0,720.0,724.0,0.0,0,0,0.0,4593.0,91.9,0,Oct-2007,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1
348355,366758,5000,3,12.69,167.73,C,C2,工程师,普通企业,电力、热力生产供应业,8 years,1,1,1,0,0,2015-11-01,1,221.0,8,26.53,0.0,770.0,774.0,0.0,0,0,0.0,6435.0,16.3,0,Mar-2006,1.0,1.0,6.0,0.0,5.0,28.0,17.0,0.0,1
472040,366977,35000,3,8.46,1104.22,A,A5,职员,普通企业,住宿和餐饮业,10+ years,1,1,0,0,0,2018-08-01,0,71.0,9,17.5,0.0,785.0,789.0,0.0,0,0,0.0,15262.0,9.9,0,Aug-2005,0.0,1.0,8.0,0.0,5.0,33.0,22.0,0.0,0
454029,367200,2250,3,23.1,87.22,E,E4,职员,上市企业,金融业,5 years,1,0,0,0,0,2013-12-01,5,25.0,13,2.04,0.0,720.0,724.0,0.0,0,0,0.0,1946.0,48.6,1,Dec-1984,6.0,1.0,2.0,0.0,0.0,6.0,6.0,0.0,1
398067,367229,9500,3,17.57,341.41,D,D2,其他,幼教与中小学校,农、林、牧、渔业,10+ years,1,1,1,1,2,2014-02-01,1,143.0,8,0.61,0.0,795.0,799.0,0.0,0,0,0.0,3854.0,9.3,1,May-1993,1.0,1.0,4.0,0.0,1.0,8.0,4.0,0.0,0
747829,367242,7425,3,8.9,235.77,A,A5,工程师,幼教与中小学校,建筑业,2 years,1,0,0,1,0,2014-01-01,4,70.0,32,28.43,0.0,735.0,739.0,0.0,2,92,34.95414740440691,6368.0,27.7,1,Sep-1997,26.0,1.0,3.0,0.0,3.0,6.0,4.0,0.0,0
671012,367256,6000,3,14.65,206.97,C,C5,其他,普通企业,文化和体育业,< 1 year,1,0,1,0,0,2015-05-01,4,492.0,36,25.45,0.0,720.0,724.0,0.0,0,0,0.0,4491.0,72.4,0,Nov-2006,4.0,1.0,4.0,0.0,2.0,7.0,4.0,0.0,0
617510,367277,4200,3,19.99,156.07,D,D4,其他,世界五百强,金融业,7 years,1,1,1,2,4,2017-05-01,0,309.0,30,9.52,0.0,720.0,724.0,1.0,0,0,0.0,3446.0,14.0,0,May-2002,0.0,1.0,4.0,0.0,9.0,15.0,10.0,0.0,0
503801,367544,35000,3,8.39,1103.09,A,A5,工人,普通企业,信息传输、软件和信息技术服务业,5 years,0,0,2,1,0,2014-08-01,2,178.0,23,28.18,0.0,780.0,784.0,0.0,0,0,0.0,83861.0,88.0,0,Jan-1991,5.0,1.0,3.0,0.0,7.0,19.0,11.0,0.0,0
717786,367600,12000,3,5.32,361.38,A,A1,其他,普通企业,金融业,,0,0,0,2,4,2016-03-01,2,493.0,42,21.79,0.0,770.0,774.0,0.0,2,64,15.170441806377704,11850.0,43.2,0,Apr-1971,5.0,1.0,4.0,0.0,5.0,13.0,5.0,0.0,0
220964,367610,20000,5,8.9,414.2,A,A5,其他,普通企业,公共服务、社会组织,6 years,0,1,2,0,0,2013-05-01,2,53.0,19,5.88,0.0,760.0,764.0,0.0,0,0,0.0,6075.0,33.6,1,Jan-2005,10095.0,1.0,5.0,0.0,4.0,10.0,5.0,0.0,0
156157,367831,30300,3,13.44,1027.37,C,C3,公务员,上市企业,信息传输、软件和信息技术服务业,,0,1,2,1,0,2016-01-01,0,492.0,36,25.66,0.0,770.0,774.0,0.0,0,0,0.0,44194.0,65.0,1,Apr-1983,0.0,1.0,8.0,0.0,5.0,15.0,5.0,0.0,0
456342,369003,13800,3,14.33,473.87,C,C5,其他,普通企业,交通运输、仓储和邮政业,,0,2,0,0,0,2015-11-01,4,152.0,14,19.36,0.0,750.0,754.0,0.0,3,363,94.5457277174003,25127.0,92.0,0,May-1991,4.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,0
715579,369258,15000,5,10.08,319.3,B,B1,其他,政府机构,采矿业,8 years,2,0,0,1,1,2018-10-01,0,121.0,14,30.42,0.0,840.0,844.0,0.0,0,0,0.0,30560.0,38.2,0,Feb-1991,0.0,1.0,7.0,0.0,22.0,16.0,7.0,0.0,0
261716,369259,15000,5,11.99,333.6,B,B3,工程师,政府机构,公共服务、社会组织,4 years,0,0,1,1,4,2014-02-01,4,292.0,17,21.06,0.0,735.0,739.0,0.0,0,0,0.0,15654.0,96.0,1,Mar-1996,4.0,1.0,4.0,0.0,14.0,7.0,4.0,0.0,0
713563,369330,3000,3,15.61,104.9,D,D1,其他,上市企业,国际组织,,0,0,2,1,0,2015-08-01,3,127.0,13,39.15,1.0,730.0,734.0,0.0,0,0,0.0,15401.0,69.4,1,Apr-1984,3.0,1.0,5.0,0.0,5.0,19.0,12.0,0.0,0
586405,369405,12000,5,8.59,246.72,A,A5,工人,普通企业,信息传输、软件和信息技术服务业,9 years,0,0,0,0,0,2016-08-01,4,460.0,27,16.28,0.0,795.0,799.0,0.0,5,175,57.9522507265843,6106.0,18.7,0,Sep-2002,4.0,1.0,5.0,0.0,6.0,12.0,9.0,0.0,0
315261,369440,7700,3,14.99,266.89,C,C5,其他,政府机构,建筑业,,0,0,2,1,0,2014-09-01,0,8.0,6,27.78,0.0,730.0,734.0,0.0,1,103,43.93303393537357,17341.0,38.5,0,Feb-1997,0.0,1.0,5.0,0.0,2.0,11.0,8.0,0.0,0
731364,369710,18000,5,8.9,372.78,A,A5,工人,上市企业,交通运输、仓储和邮政业,4 years,0,0,1,0,0,2013-03-01,4,161.0,14,19.99,0.0,775.0,779.0,0.0,0,0,0.0,17916.0,44.3,1,Feb-1978,307.0,1.0,10.0,0.0,8.0,39.0,20.0,0.0,1
178285,369802,16425,3,8.9,521.55,A,A5,工程师,世界五百强,文化和体育业,10+ years,0,1,2,1,3,2012-12-01,1,149.0,22,18.67,0.0,745.0,749.0,0.0,0,0,0.0,35975.0,83.9,1,May-1995,50770.0,1.0,4.0,0.0,5.0,13.0,5.0,0.0,0
754627,369908,23000,5,8.9,476.33,A,A5,职员,政府机构,电力、热力生产供应业,10+ years,1,1,2,0,0,2013-01-01,0,412.0,13,14.16,0.0,790.0,794.0,0.0,0,0,0.0,44837.0,15.6,1,Jun-1984,0.0,1.0,4.0,0.0,4.0,17.0,11.0,0.0,1
512816,369943,10000,5,11.39,219.38,B,B3,职员,普通企业,批发和零售业,10+ years,0,2,0,0,0,2017-03-01,6,139.0,8,33.65,0.0,785.0,789.0,0.0,3,375,109.17930651559679,6833.0,4.9,0,Oct-2004,7.0,1.0,5.0,0.0,7.0,27.0,15.0,0.0,0
365072,370351,21000,5,9.99,446.09,B,B3,其他,普通企业,金融业,1 year,0,0,2,1,3,2015-09-01,0,58.0,17,39.8,0.0,800.0,804.0,0.0,0,0,0.0,13066.0,45.7,1,Oct-1996,0.0,1.0,4.0,0.0,4.0,17.0,8.0,0.0,0
495529,370416,24000,5,7.89,485.38,A,A5,工程师,上市企业,金融业,< 1 year,0,0,2,0,0,2015-06-01,0,293.0,0,11.85,0.0,830.0,834.0,0.0,0,0,0.0,10629.0,6.7,0,Aug-1974,0.0,1.0,6.0,0.0,5.0,44.0,14.0,0.0,1
297450,370695,35000,3,8.9,1111.37,A,A5,职员,世界五百强,公共服务、社会组织,10+ years,0,1,1,0,0,2014-04-01,0,361.0,8,11.07,0.0,750.0,754.0,0.0,0,0,0.0,25406.0,59.4,1,Mar-1989,0.0,1.0,5.0,0.0,6.0,13.0,6.0,0.0,0
70937,371247,28000,5,12.49,629.8,B,B4,工人,上市企业,房地产业,8 years,0,1,1,0,0,2014-03-01,0,164.0,20,6.5,0.0,770.0,774.0,0.0,0,0,0.0,36091.0,29.9,1,Mar-1982,0.0,1.0,10.0,0.0,14.0,27.0,15.0,0.0,0
450482,371388,25000,3,12.74,839.23,C,C1,其他,政府机构,电力、热力生产供应业,2 years,0,0,0,0,0,2016-11-01,5,188.0,23,13.99,0.0,750.0,754.0,0.0,0,0,0.0,23376.0,58.7,0,Mar-2000,6.0,1.0,4.0,0.0,6.0,7.0,4.0,0.0,0
664624,371419,11500,5,13.98,267.47,C,C3,工人,政府机构,农、林、牧、渔业,2 years,0,1,0,0,0,2014-06-01,0,411.0,11,33.29,0.0,720.0,724.0,1.0,0,0,0.0,2323.0,26.7,0,May-2003,0.0,1.0,3.0,0.0,21.0,15.0,10.0,0.0,0
316213,371420,9000,3,19.99,334.43,D,D5,职员,普通企业,电力、热力生产供应业,2 years,1,0,2,0,0,2016-06-01,0,245.0,26,32.26,0.0,720.0,724.0,0.0,0,0,0.0,5800.0,48.7,1,Feb-2013,0.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,1
216782,371918,8200,3,19.53,302.79,D,D5,其他,政府机构,电力、热力生产供应业,10+ years,1,0,2,0,0,2016-02-01,0,110.0,13,25.81,0.0,730.0,734.0,0.0,0,0,0.0,25116.0,71.8,1,Dec-1993,0.0,1.0,10.0,0.0,3.0,21.0,12.0,0.0,1
585970,371980,35000,5,10.49,752.12,B,B2,工人,普通企业,房地产业,10+ years,2,0,1,1,5,2017-05-01,4,161.0,14,10.88,0.0,755.0,759.0,0.0,0,0,0.0,39071.0,53.3,0,Oct-1998,4.0,1.0,5.0,0.0,5.0,8.0,4.0,0.0,0
191251,372044,10000,3,8.39,315.17,A,A5,工人,普通企业,建筑业,7 years,1,0,0,1,5,2014-06-01,0,435.0,36,28.33,0.0,770.0,774.0,0.0,4,536,264.4954641604021,3741.0,27.9,0,Aug-2006,0.0,1.0,1.0,0.0,6.0,12.0,6.0,0.0,0
675902,372145,12000,3,7.89,375.43,A,A5,职员,普通企业,电力、热力生产供应业,10+ years,1,1,2,0,0,2015-11-01,0,510.0,47,11.36,0.0,750.0,754.0,1.0,5,555,208.26680151616875,3849.0,15.6,0,May-1991,0.0,1.0,2.0,0.0,1.0,11.0,5.0,1.0,0
436091,372226,4800,3,14.33,164.83,C,C2,其他,政府机构,信息传输、软件和信息技术服务业,5 years,1,0,0,1,5,2013-08-01,5,110.0,13,22.27,0.0,770.0,774.0,0.0,0,0,0.0,2861.0,15.5,1,May-2006,56.0,1.0,4.0,0.0,3.0,13.0,7.0,0.0,0
367521,372896,8000,3,15.59,279.64,C,C5,公务员,普通企业,交通运输、仓储和邮政业,,2,0,2,1,0,2016-07-01,0,58.0,17,12.15,0.0,720.0,724.0,0.0,0,0,0.0,2471.0,52.6,0,Jun-2007,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0
253461,372910,10000,3,15.88,350.98,C,C4,其他,普通企业,公共服务、社会组织,10+ years,1,0,0,0,0,2013-08-01,4,29.0,19,23.56,0.0,720.0,724.0,0.0,0,0,0.0,23511.0,86.1,1,Dec-1993,28.0,1.0,10.0,0.0,4.0,17.0,9.0,0.0,1
291510,372939,25000,5,10.42,536.36,B,B3,公务员,上市企业,批发和零售业,10+ years,0,0,2,0,0,2017-10-01,0,206.0,9,18.09,0.0,830.0,834.0,0.0,0,0,0.0,9055.0,46.0,0,Nov-2001,0.0,1.0,3.0,0.0,8.0,7.0,3.0,0.0,0
562853,373152,3000,3,12.69,100.64,C,C2,工人,政府机构,信息传输、软件和信息技术服务业,3 years,0,0,0,0,0,2015-08-01,0,656.0,39,38.38,0.0,745.0,749.0,0.0,0,0,0.0,32774.0,84.9,1,Jul-2000,0.0,1.0,4.0,0.0,13.0,20.0,11.0,0.0,0
500192,373212,10000,3,14.49,344.17,C,C4,职员,政府机构,房地产业,10+ years,0,1,0,1,3,2016-07-01,0,392.0,32,33.75,0.0,720.0,724.0,1.0,0,0,0.0,9303.0,32.6,1,Nov-2004,0.0,1.0,6.0,0.0,11.0,22.0,8.0,0.0,0
614097,373249,1000,3,16.99,35.65,D,D1,公务员,普通企业,文化和体育业,,1,1,2,1,5,2016-08-01,10,115.0,8,4.04,0.0,720.0,724.0,0.0,0,0,0.0,2651.0,71.6,0,Jan-2012,11.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0
371845,373481,8725,3,15.8,305.89,C,C3,其他,普通企业,文化和体育业,< 1 year,1,0,0,0,0,2013-06-01,3,79.0,2,18.0,0.0,720.0,724.0,1.0,0,0,0.0,442.0,10.3,1,Nov-2006,4763.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,1
23650,373656,18000,5,9.99,382.36,B,B3,职员,普通企业,金融业,< 1 year,0,1,0,0,0,2015-08-01,0,356.0,32,15.25,1.0,735.0,739.0,0.0,0,0,0.0,15968.0,70.0,0,Mar-2007,0.0,1.0,3.0,0.0,7.0,13.0,3.0,0.0,1
381430,373976,9600,3,5.32,289.11,A,A1,公务员,政府机构,建筑业,10+ years,0,0,0,0,0,2016-02-01,4,173.0,32,5.26,0.0,770.0,774.0,0.0,2,110,32.25738462056502,13934.0,15.6,0,Oct-1996,4.0,1.0,4.0,0.0,7.0,23.0,13.0,0.0,0
376542,374182,5000,3,14.46,172.01,C,C4,其他,政府机构,交通运输、仓储和邮政业,10+ years,0,0,0,1,3,2016-05-01,5,235.0,8,23.85,0.0,720.0,724.0,0.0,0,0,0.0,32831.0,71.2,0,Jun-2001,6.0,1.0,19.0,0.0,9.0,28.0,19.0,0.0,0
214246,374410,24000,3,12.12,798.52,B,B3,职员,政府机构,公共服务、社会组织,2 years,0,0,0,0,0,2012-11-01,0,156.0,18,9.76,0.0,730.0,734.0,0.0,3,204,111.12519490990739,9676.0,42.6,1,Jun-1998,5.0,1.0,4.0,0.0,9.0,11.0,10.0,0.0,0
261185,374762,18000,5,18.25,459.54,D,D3,工人,普通企业,公共服务、社会组织,10+ years,1,2,2,0,0,2014-01-01,0,290.0,18,34.64,0.0,720.0,724.0,0.0,0,0,0.0,34314.0,63.8,1,Mar-2003,0.0,1.0,3.0,0.0,16.0,15.0,10.0,0.0,0
145824,374883,5000,3,5.32,150.58,A,A1,公务员,政府机构,制造业,,0,1,0,0,0,2016-02-01,4,672.0,39,16.75,0.0,795.0,799.0,0.0,2,84,31.07692450640697,16432.0,26.4,0,Aug-1999,2.0,1.0,5.0,0.0,3.0,21.0,12.0,0.0,0
659387,375245,20000,3,7.39,621.12,A,A4,职员,世界五百强,信息传输、软件和信息技术服务业,3 years,0,2,2,0,0,2016-02-01,0,447.0,30,4.44,0.0,825.0,829.0,0.0,0,0,0.0,7714.0,3.6,0,Aug-2000,0.0,1.0,10.0,0.0,5.0,49.0,48.0,0.0,0
571397,375350,7000,3,6.24,213.72,A,A2,其他,高等教育机构,信息传输、软件和信息技术服务业,,0,1,2,1,2,2015-12-01,0,681.0,10,9.23,0.0,835.0,839.0,0.0,0,0,0.0,6730.0,9.1,0,Jul-1985,0.0,1.0,5.0,0.0,0.0,10.0,6.0,0.0,0
50233,375627,18250,5,13.11,416.28,B,B4,职员,政府机构,农、林、牧、渔业,2 years,1,2,2,1,4,2012-12-01,0,64.0,14,23.46,0.0,730.0,734.0,0.0,0,0,0.0,14550.0,66.7,1,May-1995,193.0,1.0,4.0,0.0,12.0,9.0,6.0,0.0,0
181301,375897,15000,5,20.0,397.41,D,D4,公务员,政府机构,农、林、牧、渔业,10+ years,0,2,0,1,3,2017-10-01,0,601.0,44,22.66,0.0,720.0,724.0,0.0,0,0,0.0,17341.0,62.8,0,Nov-2003,0.0,1.0,4.0,0.0,7.0,7.0,7.0,0.0,0
201286,376281,16000,3,8.9,508.06,A,A5,职员,普通企业,公共服务、社会组织,1 year,1,1,0,0,0,2012-04-01,2,505.0,10,5.51,0.0,740.0,744.0,0.0,0,0,0.0,8780.0,70.9,1,Feb-2004,289.0,1.0,,,,,,,1
318458,376316,8400,3,7.99,263.19,A,A5,其他,普通企业,住宿和餐饮业,10+ years,2,2,2,0,0,2017-03-01,3,137.0,32,12.95,0.0,845.0,850.0,0.0,0,0,0.0,2536.0,4.4,1,Nov-1991,3.0,1.0,2.0,0.0,4.0,13.0,9.0,0.0,0
170057,376364,17000,3,14.08,581.69,C,C3,职员,上市企业,信息传输、软件和信息技术服务业,< 1 year,1,0,0,0,0,2017-10-01,4,386.0,19,26.08,0.0,720.0,724.0,0.0,0,0,0.0,15672.0,49.9,0,Jun-2012,4.0,1.0,3.0,0.0,3.0,7.0,3.0,0.0,1
97326,376941,17000,5,11.99,378.07,C,C1,职员,普通企业,建筑业,< 1 year,0,0,1,2,0,2016-03-01,0,157.0,8,14.8,2.0,735.0,739.0,0.0,5,110,25.499138228385423,10026.0,19.9,0,Feb-2010,0.0,1.0,4.0,0.0,13.0,9.0,6.0,0.0,0
67944,376946,14375,3,16.59,509.58,D,D1,公务员,政府机构,住宿和餐饮业,2 years,0,1,2,1,3,2014-02-01,0,738.0,24,33.27,0.0,720.0,724.0,0.0,0,0,0.0,19082.0,64.5,1,Aug-2008,0.0,1.0,4.0,0.0,1.0,5.0,2.0,0.0,0
749818,377229,28000,5,8.49,574.33,B,B1,工人,政府机构,电力、热力生产供应业,10+ years,0,1,1,0,0,2016-01-01,4,686.0,37,4.73,0.0,755.0,759.0,0.0,0,0,0.0,80405.0,69.6,1,Jun-1985,4.0,1.0,4.0,0.0,0.0,8.0,5.0,0.0,0
648853,377316,14000,3,9.99,451.68,B,B3,其他,普通企业,公共服务、社会组织,9 years,1,0,0,1,0,2015-07-01,0,666.0,13,17.96,0.0,770.0,774.0,0.0,0,0,0.0,10767.0,63.7,0,Jan-1987,0.0,1.0,2.0,0.0,3.0,7.0,7.0,0.0,0
204299,377668,15500,3,15.77,543.18,D,D1,公务员,普通企业,交通运输、仓储和邮政业,4 years,2,0,1,1,4,2016-01-01,0,273.0,8,22.56,0.0,720.0,724.0,0.0,0,0,0.0,25212.0,77.6,1,Sep-2002,0.0,1.0,6.0,0.0,3.0,15.0,11.0,0.0,0
50238,377758,20000,5,12.85,453.53,B,B4,工人,上市企业,建筑业,9 years,0,1,1,1,2,2014-01-01,4,80.0,21,18.46,0.0,730.0,734.0,0.0,0,0,0.0,23669.0,64.3,0,Aug-1992,4.0,1.0,4.0,0.0,7.0,11.0,7.0,0.0,0
790055,377761,28000,3,7.49,870.85,A,A4,其他,政府机构,批发和零售业,10+ years,1,1,1,1,5,2015-01-01,4,61.0,31,16.5,3.0,670.0,674.0,0.0,1,73,33.50287703908311,15619.0,88.7,0,Mar-1990,4.0,1.0,2.0,0.0,8.0,11.0,9.0,4.0,0
602452,377871,16000,5,11.67,353.25,B,B4,工人,上市企业,公共服务、社会组织,10+ years,0,0,0,1,0,2014-07-01,4,561.0,35,21.89,0.0,730.0,734.0,0.0,0,0,0.0,46703.0,82.7,0,Jan-1997,4.0,1.0,7.0,0.0,8.0,20.0,12.0,0.0,0
409501,378074,5000,3,5.32,150.58,A,A1,其他,上市企业,建筑业,9 years,0,0,1,0,0,2016-07-01,2,541.0,3,6.39,0.0,845.0,850.0,0.0,0,0,0.0,5012.0,6.7,0,Mar-1989,5.0,1.0,1.0,0.0,2.0,7.0,6.0,0.0,0
579126,378156,18000,3,19.52,664.56,E,E3,职员,普通企业,金融业,7 years,0,1,0,1,0,2015-02-01,5,25.0,13,5.5,0.0,720.0,724.0,0.0,0,0,0.0,4509.0,45.5,1,Nov-2004,6.0,1.0,1.0,0.0,3.0,7.0,4.0,1.0,1
204176,378344,4775,3,23.99,187.32,E,E4,职员,上市企业,建筑业,10+ years,1,0,1,0,0,2016-04-01,0,74.0,30,15.3,0.0,720.0,724.0,0.0,0,0,0.0,960.0,53.3,1,Dec-2006,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0
573129,378727,35000,5,12.74,791.71,C,C1,其他,普通企业,交通运输、仓储和邮政业,3 years,1,1,1,0,0,2017-03-01,0,166.0,8,21.73,0.0,755.0,759.0,0.0,1,146,36.053156484419354,13450.0,44.7,0,Sep-1998,0.0,1.0,5.0,0.0,4.0,6.0,5.0,0.0,0
153709,378728,25450,5,13.11,580.5,B,B4,职员,普通企业,公共服务、社会组织,4 years,0,0,2,1,0,2012-11-01,1,91.0,7,13.65,0.0,770.0,774.0,0.0,0,0,0.0,20951.0,28.7,0,Dec-1989,44.0,1.0,6.0,0.0,5.0,26.0,14.0,0.0,0
105822,378843,22750,5,9.71,480.14,B,B1,其他,上市企业,房地产业,10+ years,0,0,2,1,2,2013-07-01,4,781.0,40,12.85,0.0,840.0,844.0,0.0,0,0,0.0,52.0,0.2,0,Aug-1997,18410.0,1.0,2.0,0.0,9.0,12.0,7.0,0.0,0
436211,379058,6000,3,8.39,189.1,A,A5,其他,普通企业,信息传输、软件和信息技术服务业,2 years,2,0,0,0,0,2014-08-01,5,48.0,10,23.43,0.0,755.0,759.0,0.0,0,0,0.0,3173.0,14.8,1,Mar-2004,6.0,1.0,5.0,0.0,3.0,10.0,5.0,0.0,1
678094,379155,10000,3,18.25,362.78,D,D2,职员,政府机构,金融业,8 years,0,1,2,0,0,2013-08-01,0,433.0,14,29.52,0.0,720.0,724.0,1.0,0,0,0.0,7011.0,53.9,1,Jun-1987,38.0,1.0,6.0,0.0,10.0,16.0,8.0,0.0,0
489750,379356,21600,5,14.08,503.5,C,C3,其他,幼教与中小学校,公共服务、社会组织,8 years,2,1,1,1,3,2017-09-01,6,97.0,12,17.04,0.0,815.0,819.0,0.0,0,0,0.0,5356.0,15.3,0,Feb-2003,7.0,1.0,4.0,0.0,2.0,10.0,6.0,0.0,0
293550,379378,40000,5,19.03,1038.29,D,D3,其他,普通企业,农、林、牧、渔业,< 1 year,0,1,2,0,0,2017-08-01,0,161.0,14,26.53,1.0,675.0,679.0,0.0,0,0,0.0,19109.0,55.1,0,Nov-2000,0.0,1.0,5.0,0.0,3.0,12.0,8.0,0.0,1
199483,379432,6500,3,5.32,195.75,A,A1,其他,政府机构,电力、热力生产供应业,10+ years,0,1,0,0,0,2015-05-01,0,678.0,2,14.16,0.0,800.0,804.0,0.0,1,128,72.24578319756881,6320.0,7.2,0,Oct-2001,0.0,1.0,6.0,0.0,8.0,32.0,15.0,0.0,0
139107,380022,28000,3,7.89,876.0,A,A5,其他,幼教与中小学校,公共服务、社会组织,10+ years,1,0,2,1,5,2015-04-01,10,44.0,26,3.81,0.0,830.0,834.0,0.0,0,0,0.0,5505.0,1.4,0,Oct-1999,11.0,1.0,4.0,0.0,7.0,14.0,11.0,0.0,0
549320,380258,14600,5,22.15,404.49,E,E5,职员,普通企业,建筑业,3 years,0,1,1,1,3,2014-10-01,0,145.0,8,28.86,0.0,720.0,724.0,0.0,0,0,0.0,2514.0,83.8,0,Mar-2004,0.0,1.0,2.0,0.0,10.0,9.0,5.0,0.0,0
